Contenido #,Contenido,PDA #,Grado,Descripción
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,5°,"Identifica las consecuencias de no respetar los derechos de las personas y se compromete a promover su respeto en sus distintos ámbitos de convivencia (familia, escuela y comunidad).."
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,6°,Comprende que los logros de las luchas históricas por el reconocimiento a los derechos humanos se han plasmado en la constitución y los tratados internacionales.
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,6°,"Reconoce que los derechos humanos son universales, indivisibles, interdependientes, progresivos, inalienables, irrenunciables."
14,La lucha por el reconocimiento de los derechos humanos: la protección de la dignidad de todas las personas y grupos sociales para vivir con gozo y armonía sin importar las diferencias.,14,6°,Dialoga acerca de que las leyes y los tratados internacionales son instrumentos que podemos utilizar para la demanda y ejercicio de los derechos humanos..
15,"Cumplimiento de los derechos humanos: estudio de casos de actos de discriminación, racismo o violencias que suceden actualmente en México y el mundo.",15,5°,"Analiza críticamente un caso de racismo, discriminación o violencias en México, identificando las causas y las consecuencias culturales, económicas, políticas y sociales que se derivan del análisis, y propone acciones solidarias que favorezcan el respeto y el cumplimiento de los derechos humanos.."
15,"Cumplimiento de los derechos humanos: estudio de casos de actos de discriminación, racismo o violencias que suceden actualmente en México y el mundo.",15,6°,"Analiza críticamente un caso de racismo, discriminación o violencias en el continente americano o en otros países del mundo, e identifica las causas y las consecuencias culturales, económicas, políticas y sociales que derivan del caso analizado, y propone acciones solidarias que favorezcan el respeto y el cumplimiento de los derechos humanos.."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,5°,"Dialoga acerca de las características de la convivencia, sustentada en la práctica del respeto, la reciprocidad y el beneficio mutuo, en la relación armónica con la naturaleza, y con otros seres humanos."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,5°,"Identifica experiencias de convivencia en algunos pueblos originarios, afromexicanos o grupos urbanos, a fin de valorar los beneficios de esta forma de interacción, para practicar el buen vivir.."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,6°,"indaga acerca de las experiencias de convivencia en algunos pueblos originarios, afromexixanos o grupos urbanos de México y del Continente Americano, que se sustentan en respeto, la reciprocidad y el beneficio mutuo, en la relación armónica con la naturaleza, y con otros seres humanos."
16,"Valores y prácticas de los pueblos originarios y afromexicanos; el respeto, la reciprocidad y el beneficio mutuo como valores fundamentales de la relación con la naturaleza y con otras personas.",16,6°,"Reconoce que su convivencia se sustenta en el trabajo colectivo, la reciprocidad, el aprovechamiento sustentable de la naturaleza en el territorio, la búsqueda del beneficio mutuo, y valora los beneficios que ello implica, para practicar el buen vivir.."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Explora la vida cotidiana de pueblos originarios, comunidades y grupos sociales de diferentes lugares del Continente Americano, del pasado y el presente."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Identifica cambios y permanencias de diversas identidades culturales y cosmovisiones, que expresan formas de relacionarse con los demás, con la naturaleza, con el cosmos y consigo mismo."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Localiza el Continente Americano y describe las características (clima, relieve, aguas continentales y oceánicas, poblaciones, diversidad sociocultural y lingüística).."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,5°,"Reconoce los criterios a partir de los cuales el Continente Americano se subdivide en regiones geográficas de América del Norte, América Central, las Antillas y Sudamérica o América del Sur, así como sus rasgos culturales y algunos procesos históricos vividos en los que se ha denominado América anglosajona y América Latina, identificando algunas causas de las desigualdades sociales, económicas y educativas entre ambas regiones.."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,"Indaga algunos momentos en los que las culturas del mundo han interactuado, producto de las migraciones, de la búsqueda e intercambio de productos y materiales, de las relaciones comerciales, así como de la exploración y la expansión territorial."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,Reconoce que las culturas actuales en diferentes partes del mundo se han formado a través del tiempo y tienen distintos orígenes.
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,Valora semejanzas y diferencias como parte de la diversidad humana y su riqueza cultural..
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,"Localiza y describe las características (zonas climáticas, relieve y aguas continentales) de algunos pueblos y culturas de los continentes: África, América, Antártida, Asia, Europa y Oceanía, así como sus relaciones y formas de vida."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,"Reconoce algunos efectos globales en la vida cotidiana de pueblos, comunidades y países que se encuentran distantes del lugar donde se originan las situaciones de afectación socioambiental, y sus derivaciones económicas, políticas, sociales, culturales, ecológicas, entre otras."
17,"Pueblos y culturas de América y el mundo: el respeto a las costumbres, tradiciones y formas de vivir de diferentes culturas.",17,6°,"Identifica puntos y líneas imaginarias del planeta Tierra, y localiza lugares en México y el mundo, utilizando las coordenadas geográficas.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Indaga en fuentes bibliográficas, hemerográficas, digitales y fotográficas, las causas del movimiento de independencia, la injusticia social, las confrontaciones ideológicas entre grupos de criollos y peninsulares."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Dialoga acerca de los ideales que impulsaron el movimiento independistas, tales como la libertad, la justicia, la abolición de la esclavitud, la igualdad de derechos y la defensa de la soberanía."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Analiza la participación de las y los protagonistas del movimiento de independencia, por ejemplo: Miguel Hidalgo y Costillas, Josefa Ortiz de Domínguez, José María Morelos y Pavón, Ignacio Allende, Leona Vicario, Vicente Guerrero y Agustín de Iturbide.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Analiza la participación de grupos no visibilizados: personas esclavizadas, pueblos originarios, afrodescendientes, migrantes, mujeres, niñas, niños, jóvenes y personas adultas mayores, entre otros."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Identifica acontecimientos, personas y lugares representativos desde el inicio hasta la consumación de la independencia de México, reconociendo los cambios en el territorio de lo que aún se denomina la Nueva España."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Dialoga acerca de cómo la construcción de una identidad nacional, denominada mexicana, impactó en la constitución de las identidades culturales de los pueblos originarios y afrodescendientes que habitaban nuestro territorio.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,5°,"Representa en mapas, los lugares estratégicos y emblemáticos de las luchas por la independencia, así como, las rutas seguidas por los personajes que encabezaron este movimiento.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Indaga en fuentes bibliográficas, hemerográficas y digitales, así como en fotografías y objetos, las principales características sociales, económicas, políticas y culturales el Porfiriato."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Indaga acerca de las causas que dieron origen al movimiento revolucionario de 1910, como las injusticias, entre las que se encuentran: el despojo de las tierras comunales de campesinos y pueblos originarios, la explotación laboral por las compañías extranjeras, casos como las huelgas de los trabajadores de Cananea, Sonora (1906) y del Río Blanco, Veracruz (1907), y la apropiación y control de diversas extensiones de tierras, bosques y aguas en pocas manos.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Indaga sobre procesos y luchas por la justicia, que ocurren actualmente en diversas partes del país."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Investiga sobre la participación de distintos grupos en la búsqueda por la justicia social, el reconocimiento y la garantía de los derechos sociales, además de cómo estos ideales se plasmaron en la Constitución Política de los Estados Unidos Mexicanos de 1917."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Investiga en fuentes bibliográficas, hemerográficas e iconográficas, sobre los debates del constituyente de 1917, para lograr el reconocimiento y la garantía de los derechos sociales.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Analiza los artículos 3o, 27 y 123 de la Constitución Política de los Estados Unidos Mexicanos referentes a la educación, la propiedad de las tierras y el trabajo, indaga los debates que se dieron en el constituyente para su reconocimiento y garantía."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,Investiga el impacto que tuco en la entidad el movimiento revolucionario.
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,Analiza la participación en el movimiento revolucionario de personajes como Francisco I.
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Madero, Emiliano Zapata, Francisco Villa, Venustiano Carranza, entre otros, destacando sus ideales, así como su origen social y cultural.."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Reconoce la participación de las mujeres en la lucha revolucionaria, tales como María de la Luz Espinoza Barrera, Carmen Vélez “La Generala”, María Quinteras de Meras, Petra Herrera, las “adelitas”, entre otras."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Destaca y compara la participación actual de mujeres mexicanas entre las que se identifican indígenas y afromexicanas, en diversos ámbitos de la vida política, social y cultural del país."
18,Movimientos sociales en el México de los siglos XIX y XX: la Independencia y la Revolución Mexicana.,18,6°,"Representa en mapas, los lugares estratégicos y emblemáticos de la lucha por la Revolución Mexicana, y las rutas seguidas por los personajes que encabezaron este movimiento.."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga en fuentes bibliográficas, hemerográficas, iconográficas, objetos y construcciones acerca de la vida cotidiana en el México independiente, qué estragos dejó la guerra en las familias, comunidades y pueblos, cómo vivían las personas, cómo eran los pueblos y ciudades donde vivían, cuáles eran los principales trabajos y oficios, cómo era la educación de niñas y niños, cómo se divertían las personas, entre otros aspectos."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga acerca de los inicios del México independiente, cuáles eras las condiciones sociales, económicas, políticas y culturales, por qué se designó a Iturbide como emperador, identificar el contexto internacional, qué países querían dominar a México y el impacto en el territorio nacional de las invasiones extranjeras.."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Analiza causas y consecuencias de las invasiones al territorio mexicano por los Estados Unidos de América: la Guerra de Texas y la apropiación del territorio, así como las implicaciones del Tratado de Guadalupe-Hidalgo en la modificación de los límites territoriales de nuestro país."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Dialoga acerca del papel de las instituciones, como el de la Marina en la intervención de la defensa del puerto de Veracruz, y de los grupos sociales que lucharon por la defensa de la soberanía nacional ante la invasiones extranjeras."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Indaga sobre las causas y las implicaciones sociales de la intervención francesa, así como de la constitución del segundo imperio mexicano, con Maximiliano de Habsburgo."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,Indaga sobre las causas y las implicaciones sociales en la restauración de la República..
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Reconoce el papel de Benito Juárez en la construcción y el establecimiento de las Leyes de Reforma (1859), mismas que sentaron las bases para la constitución de un estado laico en México."
19,"México independiente: la vida cotidiana, las intervenciones extranjeras durante el siglo XIX, causas y consecuencias de conflictos territoriales, la defensa de la soberanía nacional y la conformación del estado laico. (Quinto grado)",19,5°,"Conoce y dialoga acerca de las implicaciones de una educación laica, crítica y sin dogmas.."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Indaga en fuentes bibliográficas, hemerográficas, iconográficas, objetos y construcciones acerca de la vida cotidiana en el México posrevolucionario, qué estragos dejó la guerra en las familias, comunidades y pueblos, cómo se modificó la vida cotidiana después de la lucha armada del movimiento de revolución, cómo cambiaron los pueblos y ciudades donde vivían, cuáles eran los principales trabajos y oficios, cómo era la educación de niñas y niños y que es la escuela rural mexicana, cómo se divertían las personas, cuáles eran las expresiones culturales y artísticas, entre otros aspectos."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,Indaga acerca de cómo se vivió el movimiento revolucionario en diferentes regiones del país..
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Indaga en fuentes bibliográficas, hemerográficas y digitales, así como en fotografías y objetos, las características sociales, económicas, políticas, religiosas y culturales en el México posrevolucionario (1917-1940)."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Analiza el proceso que implicó la reconfiguración del país, tras la lucha revolucionaria, para la cimentación de un régimen político democrático, acorde con lo plasmado en la Constitución de 1917."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Identifica las tensiones y conflictos entre caudillos revolucionarios y grupos políticos con diferentes intereses e ideologías, del periodo posrevolucionario."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Analiza el proceso denominado Maximato 8!928-1934), en la búsqueda de la estabilidad política que requería la República.."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Indaga las causas, desarrollo y consecuencias de la rebelión cristera, e identifica cómo se dio la negociación del conflicto que reafirmó la libertad de creencias y el estado laico."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Representa en mapas, los lugares y zonas de confrontación de la lucha cristera."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,"Identifica algunas acciones que se impulsaron durante el Cardenismo, como la expropiación petrolera y el reparto agrario a campesinos y comunidades indígenas."
20,"México posrevolucionario (1917-1940): la vida cotidiana, los procesos que implicaron la reconfiguración del país en los ámbitos social, económico, político, religioso y cultural, así como el impacto en el ambiente (Sexto Grado)",20,6°,Dialoga acerca de cómo los procesos históricos han cambiado la vida de las personas y sus comunidades..
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Analiza noticias, documentales y testimonios de personas migrantes, que le permitan identificar algunos de los motivos (sociales, económicos, políticos, culturales y/o ambientales), que originaron su desplazamiento, así como las características del lugar del destino al que pretende llegar."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Ubica en mapas, las rutas que siguen los migrantes, desde su lugar de origen, hasta su destino."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Reflexiona acerca de los impactos de las migraciones en la identidad y pertenencia de las personas, así como, los prejuicios que generan aspectos como la discriminación."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Dialoga acerca de las dificultades que enfrentan las personas migrantes, para ejercer sus derechos humanos.."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,"Identifica algunos tratados internacionales que protegen los derechos de todas las personas, sin distinción de su condición migratoria."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,5°,Describe las acciones que se podrían implementar para la protección de los derechos de las personas migrantes..
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,Reconoce los flujos migratorios en los que hay mayor cantidad de emigrantes en el mundo.
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,identificando países de origen y de destino.
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,"Explica causas y consecuencias sociales, culturales, económicas, políticas y ambientales de la migración, en casos específicos en el mundo, mediante el análisis de noticias, documentales y algunos testimonios de migrantes internacionales."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,"Ubica en mapas, las rutas que siguen los migrantes, desde su lugar de origen, hasta su destino."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,"Reflexiona acerca de los impactos de las migraciones en la identidad y pertenencia de las personas, así como, los prejuicios que generan aspectos como la discriminación."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,"Dialoga acerca de cómo cada país establece sus reglas para reconocer y otorgar la ciudadanía, así como las acciones que se podrían implementar para la protección de los derechos de las personas migrantes."
21,"Migración y derechos humanos: migración interna y externa: causas y consecuencias sociales, económicas, culturales, políticas y ambientales.",21,6°,Dialogar y elaborar juicios éticos acerca de los derechos de las personas migrantes..
