Contenido #,Contenido,PDA #,Grado,Descripción
17,Fase 5 Cuerpos geométricos y sus características.,17,6°,Explora y reconoce las características del cilindro y cono; anticipa y comprueba desarrollos planos que permiten construirlos.
18,Fase 5 Figuras geométricos y sus características.,18,5°,"Con el apoyo de instrumentos geométricos, construye círculos a partir de distintos datos (longitud del diámetro o del radio, a partir de dos puntos); distingue la diferencia entre circunferencia y círculo e identifica el diámetro y el radio. Elabora e interpreta croquis para comunicar la ubicación de seres vivos, objetos, trayectos o lugares."
18,Fase 5 Figuras geométricos y sus características.,18,6°,"Identifica y comprueba en diferentes objetos y dibujos con forma circular, la relación que existe entre la circunferencia y el diámetro (valor aproximado de “pi”). Utiliza instrumentos geométricos para trazar polígonos regulares. Lee, interpreta y elabora planos para comunicar la ubicación de seres vivos y objetos. Resuelve situaciones que requieren ubicar puntos en el primer cuadrante del plano cartesiano."
19,Fase 5 Ubicación espacial.,19,5°,"Elabora e interpreta croquis para comunicar la ubicación de seres vivos, objetos, trayectos o lugares."
19,Fase 5 Ubicación espacial.,19,6°,"Lee, interpreta y elabora planos para comunicar la ubicación de seres vivos y objetos. Resuelve situaciones que requieren ubicar puntos en el primer cuadrante del plano cartesiano."
20,"Fase 5 Medición de la longitud, masa y capacidad.",20,5°,"Resuelve situaciones problemáticas vinculadas a diferentes contextos que requieren calcular longitudes, masas o capacidades utilizando unidades convencionales, además del kilómetro y la tonelada."
21,"Fase 5 Perímetro, área y noción de volumen.",21,5°,"Distingue unidades lineales de cuadráticas, al calcular, con el apoyo de retículas cuadriculadas, el perímetro y área de diferentes polígonos para reconocer que existen: a)figuras diferentes con el mismo perímetro y diferente área; b) figuras diferentes con la misma área y diferente perímetro; c) figuras diferentes con el mismo perímetro y con la misma área. Construye y usa fórmulas para calcular el perímetro de cualquier polígono, a partir de sumar la longitud de todos sus lados o multiplicar el número de lados por la medida de uno de ellos. Construye y usa fórmulas para calcular el área de rectángulos, romboides y triángulos; utiliza unidades convencionales (m2 y cm2) para expresar sus resultados."
21,"Fase 5 Perímetro, área y noción de volumen.",21,6°,"Resuelve situaciones problemáticas que implican calcular el perímetro y área de figuras compuestas por triángulos y cuadriláteros; utiliza unidades convencionales (m, cm, m2, y cm2) para expresar sus resultados. Resuelve problemas que implican construir, estimar y comparar el volumen de cuerpos y prismas rectos rectangulares mediante el conteo de cubos, y reconoce que existen diferentes cuerpos con el mismo volumen,"
22,Fase 5 Organización e interpretación de datos.,22,5°,Construye tablas y gráficas de barras e interpreta información cuantitativa y cualitativa contenida en ellas; interpreta la moda para responder preguntas vinculadas a diferentes contextos.
22,Fase 5 Organización e interpretación de datos.,22,6°,"Interpreta información cuantitativa y cualitativa contenida en tablas, gráficas de barras y circulares para responder preguntas vinculadas a diferentes contextos; construye gráficas de barras. Genera y organiza datos, determina la moda, la media aritmética y el rango para responder preguntas vinculadas a diferentes contextos."
23,Fase 5 Nociones de probabilidad.,23,5°,Identifica situaciones de distintos contextos en las que interviene o no al azar; registra resultados de experiencias aleatorias en tablas de frecuencias y expresa la frecuencia absoluta y la relativa.
23,Fase 5 Nociones de probabilidad.,23,6°,"Clasifica eventos de diversos contextos utilizando términos como seguro, imposible, probable, uy probable o poco probable que sucedan. A partir de distintas situaciones azarosas, determina los resultados posibles y los representa en tablas de doble entrada o en diagramas de árbol."
