Contenido #,Contenido,PDA #,Grado,Descripción
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,5°,"Construye propuestas artísticas de manera grupal, a partir del uso de formas, colores, texturas, sonidos, movimientos y gestos, que representan su identidad colectiva.."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,6°,"Combina formas, colores, texturas, sonidos, movimientos y gestos para representar personajes, lugares y situaciones y los guarda en video o los presenta en vivo al montar una exposición en la que se invite a familiares y el resto de la comunidad escolar, para su apreciación y disfrute."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,6°,"Recrea lugares y experiencias significativas, a partir de una composición visual colectiva que sonoriza con objetos a su alcance, mientras la narra en un audiovisual."
19,"Combinación de elementos visuales, sonoros y corporales, en composiciones artísticas colectivas, para expresar rasgos de sus identidades personal y colectiva.",19,6°,"Combina secuencias de formas, colores, texturas, sonidos, movimientos, gestos y objetos, para expresar, en colectivo, una misma experiencia con distintos elementos.."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,5°,"Comparte sensaciones, emociones, sentimientos e ideas, a partir del asombro generado por la interacción con la naturaleza y representa su experiencia en una producción artística."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,5°,"Reconoce formas, colores, texturas, sonidos y movimientos algunos componentes de la naturaleza y los recrea por medio de los lenguajes artísticos.."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,6°,"Utiliza formas, colores, texturas, sonidos y movimientos, para expresar las emociones que surgen de una experiencia significativa en el entorno natural y las representa en colectivo mediante un mural o perfomance."
20,"Expresión, mediante el uso de los lenguajes artísticos, de experiencias estéticas que tienen lugar en la naturaleza.",20,6°,"Aprecia la disposición de formas, colores, texturas, sonidos y movimientos en el entorno natural y usa elementos de los lenguajes artísticos para representar una experiencia significativa de sus vínculos con la naturaleza.."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,"Combina secuencias de movimientos, gestos, formas, sonidos, colores y objetos, a partir de cuentos que lee o escucha."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,Desarrolla relatos escritos o crea narrativas corporales a partir del significado de su nombre y la historia familiar de cómo y por qué eligieron ese nombre.
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,5°,"Narra y representa teatral o dancísticamente historias o situaciones cotidianas de su comunidad que sean trágicas, cómicas, románticas, etcétera.."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,6°,"Representa un acontecimiento de la comunidad, experimentando con movimientos suaves, fuertes, rápidos, lentos, fluidos o pausados en distintas trayectorias, desplazamientos y con acompañamiento musical."
21,"Creación y representación de narrativas a partir de acontecimientos relevantes de la comunidad, empleando recursos literarios, visuales, corporales y sonoros.",21,6°,"Explora, en colectivo, movimientos, gestos, formas, colores, sonidos y silencios, y acuerda una estructura creativa para crear un acontecimiento improvisado (flashmoob) en su escuela o en la comunidad, donde se invite a todas las personas a participar en el momento en que se está llevando a cabo.."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Aprecia movimientos, gestos y formas que crean los objetos y los cuerpos en una manifestación cultural o artística, para reflexionar sobre aquello que simbolizan."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Aprecia colores, sonidos y silencios en una manifestación cultural o artística de su interés, y los contraste con el significado que representan."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,5°,"Combina intencionalmente secuencias de formas, colore, texturas, sonidos, silencios, movimientos, gestos y objetos, para recrear un fragmento de una manifestación cultural o artística con elementos simbólicos propios.."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,6°,"Explora diversos elementos simbólicos que se encuentran en el entorno, a través del uso del color y las formas."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,6°,"Infiere la intención del autor o autora al utilizar los siguientes elementos: movimiento, gesto, forma, sonido Y/o color en una manifestación cultural y artística, y compara sus ideas con las de sus pares.."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,6°,"Reinterpreta una manifestación cultural o artística, y compara sus ideas con las de sus pares."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,6°,"Reinterpreta una manifestación cultural o artística con un lenguaje artístico distinto al que se utilizó en su creación, para crear nuevas formas de simbolización."
22,"Combinación de la realidad y la ficción en elementos simbólicos de las manifestaciones culturales y artísticas, que dan identidad y sentido de pertenencia.",22,6°,"Aprecia y recrea una danza ritual colectiva, con elementos simbólicos propios de cada participante.."
23,Análisis y representación de guiones teatrales.,23,5°,"Lee y analiza guiones teatrales de su elección, para reflexionar en colectivo sobre los argumentos o tramas, las características de los personajes, así como los temas y conflictos que abordan."
23,Análisis y representación de guiones teatrales.,23,5°,"Realiza lecturas en voz ala de guiones teatrales y los representa en colectivo, mediante el empleo del cuerpo, procurando respetar los elementos que le permiten ser escenificados, tales como la presencia de acción, el conflicto, los diálogos, los personajes, las acotaciones y la tipografía empleada para distinguirlos."
23,Análisis y representación de guiones teatrales.,23,5°,Crea personajes y escenografías para la historia de una obra de teatro infantil y la sonoriza para representarla ante la comunidad..
23,Análisis y representación de guiones teatrales.,23,6°,"Formula comentarios críticos respecto de un guion teatral de su elección, para expresar sus gustos, intereses e ideas, así como para desarrollar la argumentación."
23,Análisis y representación de guiones teatrales.,23,6°,"Realiza una representación teatral en colectivo, jugando con combinaciones de secuencias de sonidos y movimientos rápidos, lentos, agudos, graves, fuentes, débiles, pausas y con acentos variados."
23,Análisis y representación de guiones teatrales.,23,6°,"Emplea diversos elementos de los lenguajes artísticos, para crear escenografía, vestuario y maquillaje en la escenificación de una obra de teatro infantil o una situación improvisada a la que se invite a familiares y otros miembros de la comunidad como espectadores y espectadoras.."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Lee mitos y leyendas de México e identifica las características y funciones de cada tipo de texto.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Investiga sobre el origen de los mitos y leyendas leídos.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Identifica elementos de realidad y fantasía tanto en mitos como en leyendas.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,"Indaga, con las personas adultas mayores de su comunidad, para conocer los mitos y leyendas que forman parte de la cultura de su región."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Escenifica un mito o leyenda de su interés frente a público.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,5°,Reflexiona sobre la riqueza cultural que encierran los mitos y las leyendas..
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,"Lee mitos y leyendas de México y del mundo, y reconoce las características y funciones de cada tipo de texto."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,"Analiza mitos y leyendas de México y del mundo, y discute sobre su significado."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,Distingue las diferencias y similitudes entre los mitos y leyendas.
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,"Recupera mitos y leyendas con las personas de su comunidad y de libros, y las compila."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,"Elabora un compendio de mitos y leyendas para compartir, que incluye título, portada, portadilla, introducción e índice."
24,"Lectura y análisis de mitos y leyendas, para su disfrute y valoración.",24,6°,"Representa un mito o leyenda de su interés mediante una escultura, cómic, perfomance, entre otros.."
