Contenido #,Contenido,PDA #,Grado,Descripción
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Recrea una experiencia colectiva mediante la intervención o transformación de un objeto significativo, con el uso de colores, telas, materiales reciclados y elementos de la naturaleza, entre otros."
20,Experimentación con elementos visuales y sonoros en producciones colectivas artísticas.,20,4°,"Elabora una producción artística colectiva que le permita imaginar formas de incidir constructivamente en su entorno natural y social, utilizando elementos y recursos de los lenguajes artísticos.."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,3°,"Utiliza elementos de los lenguajes artísticos para representar experiencias significativas de su vida cotidiana; por ejemplo, un paseo familiar, puesta de sol, comida deliciosa."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,3°,"Identifica y recrea mediante el uso de formas, colores, texturas y sonidos, sensaciones, emociones, sentimientos e ideas que surgen de distintas experiencias significativas que tienen lugar en la vida cotidiana.."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,4°,"Utiliza formas, colores, texturas, sonidos y movimientos para recrear, mediante diferentes producciones artísticas, obras de arte que le han causado interés e impacto."
21,"Reflexión y uso de los lenguajes artísticos, para recrear experiencias estéticas que tienen lugar en la vida cotidiana.",21,4°,"Reconoce las formas, lineas, colores y texturas de su entorno natural y social, y lo recrea mediante distintas producciones artísticas individuales y colectivas para reflexionar sobre la presencia de los lenguajes artísticos en la vida cotidiana.."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,3°,"Represeta lúdicamente una experiencia significativa con el uso de movimientos, formas, gestos, sonidos, colores y objetos para construir nuevos significados."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,3°,"Reelabora acciones cotidianas al jugar con movimientos rápidos o lentos, fuertes o débiles, con pausas o acentos, imaginando distintos espacios donde se llevan a cabo para descubrir nuevas maneras de realizarlas."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,3°,"Contrasta lúdicamente el lenguaje figurado y el literal, por medio de preguntas retóricas, comparaciones y metáforas."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,3°,"Describe un hecho significativo mediante la estructura narrativa de su elección, estableciendo para cada parte una secuencia de movimientos, con acompañamiento musical, lo cual complementa desplazamientos, pausas, acentos y velocidades corporales.."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Selecciona los recursos textuales que le permiten recrear un hecho significativo, de acuerdo con el énfasis que busca comunicar."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Reflexiona sobre una experiencia significativa que ha transformado su manera de ser o vivir, y la recrea por medio de una historia, que representa con objetos animados y sonidos corporales."
22,"Representación de hechos y experiencias significativas mediante el empleo de recursos textuales, visuales, corporales y sonoros.",22,4°,"Realiza un cortometraje con imágenes de su entorno, o elabora un folioscopio (flip book), para narrar un acontecimiento significativo de la comunidad.."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,3°,"Distingue la fantasía de la realidad en manifestaciones culturales y artísticas de su comunidad, y de otros lugares del mundo."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,3°,"Aprecia el uso intencional de formas, colores, sonidos, texturas, movimientos, gestos u objetos, que expresan la realidad y la fantasía en manifestaciones culturales y artísticas."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,3°,"Comenta impresiones y sensaciones, a partir de la identificación del uso intencional de formas, colores, sonidos, texturas, movimientos o gestos, en las manifestaciones culturales y artísticas de su interés.."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Analiza la representación de distintas formas de ser y estar en el mundo, incluyendo al género, en manifestaciones culturas y artísticas que sean de su interés."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Crea un personaje, empleando elementos de los lenguajes artísticos, que retome aspectos reales y fantásticos de una manifestación culturas o artística, para expresar sus gustos e intereses."
23,Identificación del uso de la fantasía y la realidad en diferentes manifestaciones culturales y artísticas.,23,4°,"Escribe comentarios críticos sobre manifestaciones culturales y artísticas, y los comparte por medio de una publicación física y/o electrónica elaborada con sus compañeras y compañeros.."
24,Lectura dramatizada y representación teatral.,24,3°,"Distingue la fantasía de la realidad en manifestaciones culturales y artísticas de su comunidad, y de otros lugares del mundo."
24,Lectura dramatizada y representación teatral.,24,3°,"Reconoce características de los textos dramáticos, como diálogos, acotaciones, listado de personajes, espacio y temporalidad, al realizar una lectura comprensiva de los mismos."
24,Lectura dramatizada y representación teatral.,24,3°,"Transforma objetos y recursos a su alcance de manera creativa, para utilizarlos en la representación de personajes, al realizar una lectura dramatizada."
24,Lectura dramatizada y representación teatral.,24,3°,"Improvisa con el uso del cuerpo y la voz algunas situaciones significativas, identificadas en distintas narraciones."
24,Lectura dramatizada y representación teatral.,24,3°,"Participa en juegos de roles en los que representa diferentes personajes, en espacios y tiempos definidos."
24,Lectura dramatizada y representación teatral.,24,3°,"Explora posibilidades expresivas del cuerpo, el espacio y el tiempo, en la construcción de historias narrativas.."
24,Lectura dramatizada y representación teatral.,24,4°,"Explora en colectivo el movimiento, el gesto, la forma, el color y el sonido, para recrear fragmentos de una lectura de su interés, por medio del teatro de títeres, sombras o papel."
24,Lectura dramatizada y representación teatral.,24,4°,"Realiza, en colectivo, una lectura dramatizada o teatro de atril de un texto dramático, jugando con combinaciones de secuencias de sonidos rápidos, lentos, agudos, graves, fuertes, débiles con pausa y con acentos variados."
24,Lectura dramatizada y representación teatral.,24,4°,"Identifica la estructura externa del texto dramático, conformada por diálogos, listado de personajes y acotaciones."
24,Lectura dramatizada y representación teatral.,24,4°,"Conoce otros tipos de textos en los que se puede realizar una lectura dramatizada: historieta, cómic, manga, que contienen onomatopeyas, símbolos, viñetas, etcétera.."
25,Comprensión y producción de cuentos para su disfrute.,25,3°,Escucha y lee cuentos de distintos orígenes y autores.
25,Comprensión y producción de cuentos para su disfrute.,25,3°,Reconoce relaciones causa-efecto entre las partes de los cuentos.
25,Comprensión y producción de cuentos para su disfrute.,25,3°,Desarrolla una historia con una secuencia causal de hechos derivados de un conflicto inicial que se soluciona al final.
25,Comprensión y producción de cuentos para su disfrute.,25,3°,"Planea, escribe, revisa, corrige y comparte cuentos sobre temas de su interés."
25,Comprensión y producción de cuentos para su disfrute.,25,3°,"Reconoce semejanzas y diferencias entre los cuentos y los eventos de la vida cotidiana, para darles un sentido y significados propios.."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Selecciona, lee y escucha cuentos de distintos orígenes y autores."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Reflexiona sobre el uso de los tiempos pretérito y copretérito para narrar sucesos pasados, y sobre el empleo del presente en diálogos directos."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,"Planea, escribe, revisa, corrige y comparte cuentos sobre diversos temas."
25,Comprensión y producción de cuentos para su disfrute.,25,4°,Escribe un cuento de manera colectiva y elabora los personajes con objetos cotidianos y realiza una presentación frente a un público..
